sbuid,testDateUtc,metric,value,sbu_sport
114531601.0,2022-10-24T21:30:52.826Z,rightAvgForce,238.5,Softball
114531601.0,2022-10-24T21:30:52.826Z,rightImpulse,2847.595,Softball
114531601.0,2022-10-24T21:30:52.826Z,rightMaxForce,252.25,Softball
114531601.0,2022-10-24T21:30:52.826Z,rightTorque,114.647625,Softball
114531601.0,2022-10-24T21:30:52.826Z,rightCalibration,0.0,Softball
114531601.0,2022-10-24T21:30:52.826Z,leftRepetitions,3.0,Softball
114531601.0,2022-10-24T21:30:52.826Z,rightRepetitions,3.0,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftAvgForce,250.75,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftImpulse,3918.4450000000015,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftMaxForce,307.0,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftTorque,139.5315,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftCalibration,0.0,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightAvgForce,209.125,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightImpulse,2969.845,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightMaxForce,252.5,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightTorque,114.76125,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightCalibration,0.0,Softball
114531601.0,2022-11-28T20:02:22.626Z,leftRepetitions,4.0,Softball
114531601.0,2022-11-28T20:02:22.626Z,rightRepetitions,4.0,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftAvgForce,254.8125,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftImpulse,3712.775,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftMaxForce,286.75,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftTorque,130.327875,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftCalibration,0.0,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightAvgForce,214.4375,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightImpulse,2515.3050000000003,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightMaxForce,252.25,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightTorque,114.647625,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightCalibration,0.0,Softball
114531601.0,2023-01-16T21:32:57.070Z,leftRepetitions,4.0,Softball
114531601.0,2023-01-16T21:32:57.070Z,rightRepetitions,4.0,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftAvgForce,278.0,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftImpulse,4418.714999999993,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftMaxForce,297.75,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftTorque,135.32737500000002,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftCalibration,0.0,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightAvgForce,241.41666666666663,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightImpulse,3377.985,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightMaxForce,255.75,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightTorque,116.238375,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightCalibration,0.0,Softball
114531601.0,2023-02-17T22:24:17.444Z,leftRepetitions,3.0,Softball
114531601.0,2023-02-17T22:24:17.444Z,rightRepetitions,3.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftAvgForce,280.625,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftImpulse,1814.9200000000003,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftMaxForce,287.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftTorque,130.4415,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftCalibration,0.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightAvgForce,239.75,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightImpulse,1424.5799999999997,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightMaxForce,240.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightTorque,109.08,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightCalibration,0.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,leftRepetitions,2.0,Softball
114531601.0,2023-09-01T19:30:19.494Z,rightRepetitions,2.0,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftAvgForce,251.3333333333333,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftImpulse,1463.5200000000002,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftMaxForce,274.5,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftTorque,124.76025,Softball
114531601.0,2024-01-26T20:27:06.087Z,leftCalibration,0.0,Softball
114531601.0,2024-01-26T20:27:06.087Z,rightAvgForce,202.91666666666663,Softball
114531601.0,2024-01-26T20:27:06.087Z,rightImpulse,1147.54,Softball
114531601.0,2024-01-26T20:27:06.087Z,rightMaxForce,219.75,Softball
114531601.0,2024-01-26T20:27:06.087Z,rightTorque,99.876375,Softball
